movieId,title,genres,clean_title,release_year,imdbId,tmdbId,imdb_id_str,rating_count,mean_rating,rating_std,first_rating_at,last_rating_at,tag_count,unique_tag_count,top_tags,genome_tag_coverage,top_genome_tags,item_id,rating_count_test,rating_count_train,rating_count_validation,wikidata_uri,title_wikidata,country,original_language,language_of_work,production_company,production_company_country,production_company_hq_country,publication_date,has_mpnet_json,has_clip_json,has_mpnet_matrix,has_clip_matrix
568,Bhaji on the Beach (1993),Comedy|Drama,Bhaji on the Beach,1993.0,106408,14587.0,tt0106408,28.0,3.5892857142857144,0.8929100513424406,1996-05-23 12:46:42,2006-01-08 13:26:55,1.0,1.0,directorial debut,5.0,indians | london | england | women | prejudice,486.0,31.0,309.0,49.0,http://www.wikidata.org/entity/Q2716876,Bhaji on the Beach,['United Kingdom'],['English'],[],[],[],[],1994-05-05T00:00:00Z,True,True,True,True
569,Little Big League (1994),Comedy|Drama,Little Big League,1994.0,110363,31504.0,tt0110363,79.0,2.8544303797468356,0.9134040963165223,1996-05-24 22:31:34,2012-12-13 22:53:55,2.0,2.0,andrew scheinman | baseball,5.0,baseball | sports | fun movie | kids | original,487.0,175.0,1308.0,190.0,http://www.wikidata.org/entity/Q934614,Little Big League,['United States'],['English'],[],['Castle Rock Entertainment'],['United States'],['United States'],1994-01-01T00:00:00Z,True,True,True,True
570,"Slingshot, The (Kådisbellan) (1993)",Comedy|Drama,"Slingshot, The (Kådisbellan)",1993.0,107349,41653.0,tt0107349,20.0,3.65,0.9472953188170159,1996-12-16 14:01:47,2011-07-31 07:37:49,6.0,6.0,åke sandgren | 1920s | anti-semitism | social commentary | socialism | working class,5.0,social commentary | independent film | criterion | melancholic | oscar (best foreign language film),,0.0,0.0,0.0,,,[],[],[],[],[],[],,False,False,False,False
571,"Wedding Gift, The (1994)",Drama|Romance,"Wedding Gift, The",1994.0,111709,53185.0,tt0111709,9.0,3.2222222222222223,0.4409585518440984,1996-12-21 09:27:33,2011-11-26 07:43:39,2.0,2.0,netflix | richard loncraine,5.0,drama | relationships | original | talky | cerebral,,0.0,0.0,0.0,,,[],[],[],[],[],[],,False,False,False,False
572,Foreign Student (1994),Drama,Foreign Student,1994.0,109828,95743.0,tt0109828,3.0,2.8333333333333335,0.7637626158259733,1997-05-03 10:24:39,2003-12-05 02:55:48,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,"Ciao, Professore! (Io speriamo che me la cavo)",1992.0,107225,23637.0,tt0107225,12.0,3.4166666666666665,1.0836246694508318,1996-11-01 23:07:44,2006-01-18 12:57:54,0.0,0.0,,5.0,teacher | children | foreign | childhood | original,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
574,Spanking the Monkey (1994),Comedy|Drama,Spanking the Monkey,1994.0,111252,17600.0,tt0111252,75.0,3.5,0.9966158955401238,1996-05-31 10:15:39,2008-09-02 08:25:10,9.0,6.0,nudity (full frontal) | disturbing | incest | david o. russell | directorial debut,5.0,mother-son relationship | incest | sexual | dysfunctional family | pornography,488.0,151.0,1091.0,148.0,http://www.wikidata.org/entity/Q1757776,Spanking the Monkey,['United States'],['English'],[],[],[],[],1994-01-01T00:00:00Z,True,True,True,True
575,"Little Rascals, The (1994)",Children|Comedy,"Little Rascals, The",1994.0,110366,10897.0,tt0110366,139.0,2.884892086330935,1.0569242818412374,1996-05-08 12:10:35,2014-08-26 03:19:43,6.0,4.0,charming | nostalgic | penelope spheeris | clv,5.0,kids | childhood | original | children | cute!,489.0,263.0,2024.0,266.0,http://www.wikidata.org/entity/Q644634,The Little Rascals,['United States'],['English'],[],"['Amblin Entertainment', 'King World Productions']",['United States'],['United States'],1994-12-08T00:00:00Z,True,True,True,True
576,Fausto (1993),Comedy,Fausto,1993.0,106878,349394.0,tt0106878,1.0,3.0,,1997-05-03 10:27:20,1997-05-03 10:27:20,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
577,Andre (1994),Adventure|Children|Drama,Andre,1994.0,109120,21352.0,tt0109120,24.0,3.1875,1.1015058862263536,1996-10-07 08:42:31,2012-12-17 21:32:05,1.0,1.0,george miller,5.0,animals | family | animal movie | based on true story | based on a true story,490.0,68.0,475.0,73.0,http://www.wikidata.org/entity/Q501407,Andre,['United States'],['English'],[],['The Kushner-Locke Company'],[],['United States'],1994-01-01T00:00:00Z,True,True,True,True
579,"Escort, The (Scorta, La) (1993)",Crime|Thriller,"Escort, The (Scorta, La)",1993.0,108059,68806.0,tt0108059,1.0,2.0,,2010-03-08 02:21:36,2010-03-08 02:21:36,0.0,0.0,,0.0,,491.0,4.0,31.0,3.0,http://www.wikidata.org/entity/Q3824084,The Escort,['Italy'],['Italian'],[],[],[],[],1994-01-13T00:00:00Z,True,True,True,True
580,Princess Caraboo (1994),Drama,Princess Caraboo,1994.0,110892,37345.0,tt0110892,34.0,2.926470588235294,1.0085419489268148,1996-07-20 19:51:52,2013-06-05 17:18:14,2.0,2.0,jim broadbent | royalty,5.0,based on true story | powerful ending | original | romantic | beautiful scenery,492.0,51.0,459.0,59.0,http://www.wikidata.org/entity/Q644372,Princess Caraboo,"['United Kingdom', 'United States']",['English'],[],['Beacon Pictures'],['United States'],['Japan'],1995-07-27T00:00:00Z,True,True,True,True
581,"Celluloid Closet, The (1995)",Documentary,"Celluloid Closet, The",1995.0,112651,32562.0,tt0112651,105.0,3.966666666666667,0.8357017625310096,1996-04-26 08:05:33,2012-12-14 01:58:38,30.0,15.0,gay | lesbian | analysis of subtext | interviews | based on a book | fascinating | factual | hollywood,5.0,homosexuality | gay | queer | gay character | based on a book,493.0,169.0,1509.0,205.0,http://www.wikidata.org/entity/Q535096,The Celluloid Closet,['United States'],['English'],[],[],[],[],1995-01-01T00:00:00Z,True,True,True,True
582,Métisse (Café au Lait) (1993),Comedy|Drama,Métisse (Café au Lait),1993.0,107642,47507.0,tt0107642,8.0,3.4375,0.9038607667745545,1996-10-14 12:46:41,2003-07-28 23:21:35,0.0,0.0,,5.0,latin america | foreign | french | oscar (best foreign language film) | bollywood,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,Dear Diary (Caro Diario),1994.0,109382,25403.0,tt0109382,17.0,3.588235294117647,0.7952062255644572,1996-12-16 13:42:19,2012-01-03 22:05:07,1.0,1.0,nanni moretti,5.0,rome | criterion | talky | humorous | pornography,494.0,19.0,211.0,21.0,http://www.wikidata.org/entity/Q949784,Caro diario,"['France', 'Italy']",['Italian'],[],['Sacher Film'],['Italy'],[],1994-07-14T00:00:00Z,True,True,True,True
584,I Don't Want to Talk About It (De eso no se habla) (1993),Drama|Romance,I Don't Want to Talk About It (De eso no se habla),1993.0,106678,124304.0,tt0106678,3.0,2.3333333333333335,1.1547005383792515,1997-03-28 11:28:00,2003-06-08 00:55:37,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
585,"Brady Bunch Movie, The (1995)",Comedy,"Brady Bunch Movie, The",1995.0,112572,9066.0,tt0112572,506.0,2.6650197628458496,1.1440512086115238,1996-05-08 12:07:05,2014-12-22 04:56:08,14.0,9.0,based on a tv show | parody | comedy | misogyny | brad pitt | like-i-like top pick | betty thomas,5.0,based on a tv show | parody | original | spoof | television,495.0,945.0,7786.0,982.0,http://www.wikidata.org/entity/Q1211705,The Brady Bunch Movie,['United States'],['English'],[],['Paramount Pictures'],['United States'],['United States'],1995-06-15T00:00:00Z,True,True,True,True
586,Home Alone (1990),Children|Comedy,Home Alone,1990.0,99785,771.0,tt0099785,1408.0,3.1036931818181817,1.0093242602349828,1996-05-22 22:34:19,2015-03-19 14:15:14,100.0,35.0,christmas | macaulay culkin | nostalgia | family | childhood classics | comedy | for kids | classic,5.0,holiday | christmas | family | children | comedy,496.0,2859.0,22623.0,2866.0,http://www.wikidata.org/entity/Q105031,Home Alone,['United States'],['English'],[],"['20th Century Studios', 'Great Oaks Productions']",['United States'],['United States'],1991-01-17T00:00:00Z,True,True,True,True
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,Ghost,1990.0,99653,251.0,tt0099653,1466.0,3.4464529331514324,0.9957406063433804,1996-05-22 22:34:10,2015-03-02 19:33:48,138.0,51.0,supernatural | patrick swayze | romance | ghosts | whoopi goldberg | demi moore | chick flick | bittersweet,5.0,ghosts | love story | supernatural | romantic | afterlife,497.0,3001.0,23547.0,2940.0,http://www.wikidata.org/entity/Q49003,Ghost,['United States'],['English'],[],['Paramount Pictures'],['United States'],['United States'],1990-11-07T00:00:00Z,True,True,True,True
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,Aladdin,1992.0,103639,812.0,tt0103639,2056.0,3.674854085603113,0.9273854507803475,1996-03-28 15:05:39,2015-03-25 21:04:47,213.0,65.0,disney | robin williams | animation | musical | adventure | fairy tale | fantasy | artistic,5.0,disney animated feature | kids and family | animation | fairy tale | cartoon,498.0,4231.0,33393.0,4218.0,http://www.wikidata.org/entity/Q215518,Aladdin,['United States'],['English'],[],['Walt Disney Pictures'],['United States'],['United States'],1992-11-25T00:00:00Z,True,True,True,True
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,Terminator 2: Judgment Day,1991.0,103064,280.0,tt0103064,2572.0,3.9473172628304822,0.9060519734396666,1996-05-23 12:34:57,2015-03-25 20:55:11,604.0,139.0,time travel | arnold schwarzenegger | sci-fi | arnold | dystopia | robots | action | artificial intelligence,5.0,future | cyborgs | action | arnold | scifi,499.0,5174.0,42037.0,5033.0,http://www.wikidata.org/entity/Q170564,Terminator 2: Judgment Day,['United States'],['English'],[],"['Carolco Pictures', 'Lightstorm Entertainment', 'Pacific Western Productions', 'StudioCanal']","['France', 'United Kingdom', 'United States']","['France', 'United States']",1991-10-24T00:00:00Z,True,True,True,True
590,Dances with Wolves (1990),Adventure|Drama|Western,Dances with Wolves,1990.0,99348,581.0,tt0099348,2177.0,3.717041800643087,0.9779738182347416,1996-03-29 15:25:22,2015-02-25 17:38:40,240.0,87.0,kevin costner | oscar (best picture) | war | bittersweet | culture clash | western | indians | historical,5.0,native americans | indians | oscar (best cinematography) | oscar (best picture) | oscar (best directing),500.0,4370.0,35466.0,4372.0,http://www.wikidata.org/entity/Q20456,Dances with Wolves,['United States'],['English'],[],"['Allied Filmmakers', 'Majestic Films International', 'Tig Productions']","['Germany', 'United Kingdom']",['Germany'],1991-02-21T00:00:00Z,True,True,True,True
591,Tough and Deadly (1995),Action|Drama|Thriller,Tough and Deadly,1995.0,114706,80350.0,tt0114706,3.0,2.0,1.0,1999-10-02 10:06:05,2002-08-05 15:31:01,1.0,1.0,drugs,0.0,,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
592,Batman (1989),Action|Crime|Thriller,Batman,1989.0,96895,268.0,tt0096895,2293.0,3.430658525948539,0.8396725826681264,1996-03-29 15:25:22,2015-03-25 21:09:28,302.0,75.0,dark hero | jack nicholson | tim burton | atmospheric | comic book | superhero | stylized | dark,5.0,dark hero | super hero | vigilante | super-hero | batman,501.0,4592.0,36939.0,4523.0,http://www.wikidata.org/entity/Q116852,Batman,"['United Kingdom', 'United States']",['English'],[],"['PolyGram Filmed Entertainment', 'Universal Pictures', 'Warner Bros. Entertainment']","['United Kingdom', 'United States']",['United States'],1989-10-26T00:00:00Z,True,True,True,True
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,"Silence of the Lambs, The",1991.0,102926,274.0,tt0102926,3080.0,4.179707792207792,0.8398529343207073,1996-05-08 12:07:24,2015-03-27 15:20:05,1100.0,183.0,serial killer | psychology | anthony hopkins | cannibalism | jodie foster | disturbing | crime | hannibal lecter,5.0,serial killer | oscar (best directing) | suspenseful | oscar (best picture) | psychology,502.0,6432.0,50545.0,6322.0,http://www.wikidata.org/entity/Q133654,The Silence of the Lambs,['United States'],['English'],[],['Orion Pictures'],['United States'],['United States'],1991-04-19T00:00:00Z,True,True,True,True
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,Snow White and the Seven Dwarfs,1937.0,29583,408.0,tt0029583,898.0,3.571269487750557,0.9705466013771709,1996-05-24 09:35:05,2015-03-19 14:07:28,93.0,46.0,disney | fairy tale | classic | animation | childhood classics | animated | good versus evil | usa film registry,5.0,disney animated feature | animation | fairy tale | cartoon | animated,503.0,1856.0,14133.0,1777.0,http://www.wikidata.org/entity/Q134430,Snow White and the Seven Dwarfs,['United States'],['English'],[],['The Walt Disney Company'],['United States'],['United States'],1937-12-21T00:00:00Z,True,True,True,True
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,Beauty and the Beast,1991.0,101414,10020.0,tt0101414,1708.0,3.633782201405152,0.9928510623319032,1996-03-28 15:05:39,2015-02-07 23:33:02,237.0,74.0,disney | animation | fairy tale | heartwarming | beautiful | humorous | gentle | oscar (best music - original score),5.0,animation | fairy tale | disney animated feature | kids and family | animated,504.0,3569.0,28117.0,3452.0,http://www.wikidata.org/entity/Q179673,Beauty and the Beast,['United States'],['English'],[],"['Q1047410', 'Walt Disney Pictures']",['United States'],['United States'],1991-11-22T00:00:00Z,True,True,True,True
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,Pinocchio,1940.0,32910,10895.0,tt0032910,616.0,3.541396103896104,0.9501342646675599,1996-05-24 17:42:43,2015-01-31 10:06:10,63.0,42.0,disney | fantasy | children | pixar | marionettes | puppets | oscar (best music - original song) | animation,5.0,disney animated feature | animation | cartoon | animated | fairy tale,505.0,1248.0,10264.0,1270.0,http://www.wikidata.org/entity/Q4341553,Pinocchio,['United States'],['English'],[],['The Walt Disney Company'],['United States'],['United States'],1940-02-23T00:00:00Z,True,True,True,True
597,Pretty Woman (1990),Comedy|Romance,Pretty Woman,1990.0,100405,114.0,tt0100405,1712.0,3.412967289719626,0.9468740678625355,1996-05-22 14:21:48,2015-03-19 14:07:15,224.0,56.0,julia roberts | romance | richard gere | prostitution | girlie movie | shopping | chick flick | cinderella,5.0,romantic comedy | romantic | chick flick | girlie movie | love story,506.0,3383.0,27166.0,3351.0,http://www.wikidata.org/entity/Q207954,Pretty Woman,['United States'],['English'],[],"['Silver Screen Partners IV', 'Touchstone Pictures']",['United States'],['United States'],2001-06-29T00:00:00Z,True,True,True,True
598,Window to Paris (Okno v Parizh) (1994),Comedy|Fantasy,Window to Paris (Okno v Parizh),1994.0,110719,41043.0,tt0110719,11.0,4.0,0.5,1999-10-02 09:02:21,2010-09-29 09:58:46,3.0,2.0,russian | yuri mamin,5.0,russian | criterion | russia | foreign | original,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
599,"Wild Bunch, The (1969)",Adventure|Western,"Wild Bunch, The",1969.0,65214,576.0,tt0065214,158.0,4.0,0.8958503059667041,1996-12-03 14:19:01,2014-09-22 18:32:39,54.0,37.0,bleak | sam peckinpah | afi 100 | cynical | ernest borgnine | gritty | melancholy | one last heist,5.0,gunfight | violence | western | violent | imdb top 250,507.0,325.0,2546.0,303.0,http://www.wikidata.org/entity/Q994481,The Wild Bunch,['United States'],['English'],[],['Warner Bros.-Seven Arts'],['United States'],['United States'],1969-10-03T00:00:00Z,True,True,True,True
600,Love and a .45 (1994),Action|Comedy|Crime,Love and a .45,1994.0,110395,15477.0,tt0110395,11.0,3.3181818181818183,0.8447700063546075,1996-11-01 23:08:00,2004-09-04 03:51:55,4.0,4.0,crime | media | road movie | hulu,5.0,road movie | gangsters | texas | original | strippers,508.0,28.0,241.0,36.0,http://www.wikidata.org/entity/Q1872448,Love and a .45,['United States'],['English'],[],[],[],[],1994-01-01T00:00:00Z,True,True,True,True
601,"Wooden Man's Bride, The (Yan shen) (1994)",Drama,"Wooden Man's Bride, The (Yan shen)",1994.0,111752,59146.0,tt0111752,6.0,3.3333333333333335,1.3662601021279464,1996-11-23 18:37:13,1999-10-03 09:57:17,0.0,0.0,,5.0,china | surveillance | spanish | harsh | male nudity,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
602,"Great Day in Harlem, A (1994)",Documentary,"Great Day in Harlem, A",1994.0,109934,124472.0,tt0109934,16.0,3.65625,1.3002403623945844,1998-08-03 01:23:33,2009-03-28 16:15:06,6.0,6.0,jean bach | harlem | jazz | musicians | new york city | youtube,5.0,jazz | musicians | art | documentary | criterion,509.0,33.0,271.0,36.0,http://www.wikidata.org/entity/Q4657171,A Great Day in Harlem,['United States'],['English'],[],[],[],[],1994-01-01T00:00:00Z,True,True,True,True
603,"Bye Bye, Love (1995)",Comedy,"Bye Bye, Love",1995.0,112606,30528.0,tt0112606,33.0,2.9393939393939394,0.9662878045448577,1996-09-22 08:24:50,2009-06-13 00:16:13,0.0,0.0,,5.0,parenthood | single father | divorce | original | children,510.0,70.0,475.0,56.0,http://www.wikidata.org/entity/Q1018481,Bye Bye Love,['United States'],['English'],[],['20th Century Studios'],['United States'],['United States'],1995-03-17T00:00:00Z,True,True,True,True
604,Criminals (1996),Documentary,Criminals,1996.0,115978,,tt0115978,0.0,,,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,[],[],[],[],[],[],,False,False,False,False
605,One Fine Day (1996),Drama|Romance,One Fine Day,1996.0,117247,7300.0,tt0117247,175.0,3.2342857142857144,0.9327819154583988,1996-07-15 06:49:11,2014-02-07 18:14:12,12.0,11.0,george clooney | silly | alex d. linz | charles durning | mae whitman | michelle pfeiffer | romance | michael hoffman,5.0,romantic comedy | single father | romantic | sweet | romance,511.0,355.0,2712.0,329.0,http://www.wikidata.org/entity/Q743487,One Fine Day,['United States'],['English'],[],['20th Century Studios'],['United States'],['United States'],1997-05-01T00:00:00Z,True,True,True,True
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,Candyman: Farewell to the Flesh,1995.0,112625,10824.0,tt0112625,74.0,2.4932432432432434,0.9879175664519819,1996-05-12 06:13:53,2013-06-05 16:05:35,2.0,2.0,nudity (topless - brief) | clv,5.0,good sequel | sequels | horror | original | sequel,512.0,163.0,1190.0,161.0,http://www.wikidata.org/entity/Q1033094,Candyman: Farewell to the Flesh,"['United Kingdom', 'United States']",['English'],[],[],[],[],1995-01-01T00:00:00Z,True,True,True,True
